id,censored,time,how_end,sex,race,age,education,parent
2028,TRUE,15.333333333333334,Censored,Female,White or Other,25.833333333333332,College,FALSE
2030,TRUE,16.333333333333332,Censored,Male,Black,24.583333333333332,College,FALSE
2033,TRUE,13.416666666666666,Censored,Female,White or Other,27.916666666666668,College,FALSE
2035,FALSE,14.333333333333334,Divorced,Male,White or Other,24.5,High school,FALSE
2037,TRUE,7.416666666666667,Censored,Male,Hispanic,33.416666666666664,College,TRUE
2038,TRUE,8.083333333333334,Censored,Female,Black,33.25,High school,TRUE
2040,TRUE,6.583333333333333,Censored,Female,White or Other,35.166666666666664,College,FALSE
2042,FALSE,1.25,Legally Separated,Male,White or Other,24.083333333333332,College,FALSE
2043,TRUE,9.416666666666666,Censored,Male,White or Other,31.75,College,FALSE
2045,FALSE,1.9166666666666667,Legally Separated,Male,White or Other,26.083333333333332,High school,FALSE
2046,FALSE,0.3333333333333333,Legally Separated,Male,White or Other,28.5,College,FALSE
2048,TRUE,7.75,Censored,Male,White or Other,32,College,FALSE
2049,TRUE,7.083333333333333,Censored,Male,White or Other,28.75,High school,FALSE
2050,TRUE,14.666666666666666,Censored,Male,White or Other,27.166666666666668,College,FALSE
2051,TRUE,8.666666666666666,Censored,Male,White or Other,28.833333333333332,College,FALSE
2052,TRUE,7.916666666666667,Censored,Female,White or Other,30.083333333333332,College,TRUE
2053,TRUE,10.5,Censored,Female,White or Other,29.416666666666668,College,FALSE
2054,TRUE,0.75,Censored,Male,White or Other,32.416666666666664,High school,FALSE
2055,TRUE,3.6666666666666665,Censored,Female,White or Other,37.25,College,FALSE
2057,TRUE,1.3333333333333333,Censored,Male,White or Other,40.416666666666664,College,FALSE
2059,FALSE,10.166666666666666,Legally Separated,Female,White or Other,26.666666666666668,College,FALSE
2061,TRUE,14.583333333333334,Censored,Female,White or Other,27.25,College,FALSE
2062,TRUE,14.416666666666666,Censored,Male,White or Other,26.666666666666668,College,FALSE
2063,TRUE,15.166666666666666,Censored,Female,White or Other,25.75,High school,FALSE
2064,TRUE,2.75,Censored,Male,White or Other,23.583333333333332,High school,FALSE
2066,TRUE,12.583333333333334,Censored,Female,White or Other,23.083333333333332,College,FALSE
2067,TRUE,14.666666666666666,Censored,Female,White or Other,22.5,High school,FALSE
2068,TRUE,7.75,Censored,Male,White or Other,33.75,College,FALSE
2070,TRUE,3.8333333333333335,Censored,Male,White or Other,37.583333333333336,College,FALSE
2071,TRUE,7.416666666666667,Censored,Male,White or Other,31.416666666666668,College,FALSE
2072,TRUE,10.5,Censored,Male,White or Other,30.333333333333332,College,FALSE
2074,FALSE,8.833333333333334,Legally Separated,Male,White or Other,29.833333333333332,College,FALSE
2078,TRUE,4.666666666666667,Censored,Female,White or Other,26.916666666666668,College,FALSE
2079,TRUE,11.166666666666666,Censored,Female,White or Other,30,College,FALSE
2080,FALSE,8.666666666666666,Legally Separated,Female,White or Other,25.166666666666668,College,FALSE
2081,TRUE,1.4166666666666667,Censored,Male,White or Other,40.083333333333336,College,TRUE
2084,TRUE,3.25,Censored,Female,White or Other,37.916666666666664,College,FALSE
2088,TRUE,7.666666666666667,Censored,Male,White or Other,34.166666666666664,High school,FALSE
2089,TRUE,14.083333333333334,Censored,Male,White or Other,27.666666666666668,College,FALSE
2090,TRUE,3.4166666666666665,Censored,Female,White or Other,38,College,FALSE
2092,TRUE,1.5833333333333333,Censored,Male,White or Other,39.083333333333336,College,FALSE
2094,FALSE,18.75,Legally Separated,Female,White or Other,21.833333333333332,High school,TRUE
2099,FALSE,7.666666666666667,Legally Separated,Male,Black,25.75,High school,TRUE
2100,TRUE,2.25,Censored,Male,Black,32.583333333333336,High school,TRUE
2105,FALSE,2.25,Legally Separated,Female,Black,25.083333333333332,High school,TRUE
2107,TRUE,15.583333333333334,Censored,Female,Black,25.666666666666668,High school,FALSE
2111,TRUE,17.083333333333332,Censored,Male,White or Other,23.916666666666668,High school,FALSE
2112,TRUE,15,Censored,Female,White or Other,25.75,College,FALSE
2114,FALSE,1.5833333333333333,Legally Separated,Male,White or Other,33.333333333333336,High school,FALSE
2115,TRUE,5.5,Censored,Female,White or Other,32.25,Less than high school,TRUE
2116,FALSE,7.75,Divorced,Male,White or Other,20.333333333333332,High school,FALSE
2118,TRUE,1.75,Censored,Male,White or Other,39.25,High school,TRUE
2120,FALSE,9.333333333333334,Divorced,Male,White or Other,28.583333333333332,High school,FALSE
2121,TRUE,8.333333333333334,Censored,Male,White or Other,32.5,High school,FALSE
2123,FALSE,13.5,Divorced,Male,White or Other,21.666666666666668,High school,FALSE
2125,TRUE,0.5,Censored,Female,Hispanic,26.083333333333332,College,FALSE
2126,FALSE,3.9166666666666665,Legally Separated,Female,White or Other,23.666666666666668,High school,FALSE
2128,FALSE,5.583333333333333,Divorced,Male,White or Other,29.5,High school,FALSE
2129,TRUE,5.833333333333333,Censored,Male,White or Other,35.083333333333336,College,FALSE
2130,TRUE,13.166666666666666,Censored,Male,White or Other,28,College,FALSE
2131,TRUE,2.25,Censored,Male,White or Other,26.583333333333332,High school,FALSE
2132,TRUE,6.083333333333333,Censored,Female,White or Other,34.833333333333336,College,FALSE
2133,TRUE,3,Censored,Female,White or Other,38.166666666666664,College,FALSE
2134,TRUE,1.3333333333333333,Censored,Male,Black,40.833333333333336,High school,TRUE
2136,FALSE,14.833333333333334,Divorced,Male,White or Other,24.5,High school,FALSE
2138,FALSE,2.9166666666666665,Divorced,Male,White or Other,23.916666666666668,High school,FALSE
2139,TRUE,12.416666666666666,Censored,Male,White or Other,26.75,Less than high school,FALSE
2142,FALSE,14.25,Divorced,Female,White or Other,25.083333333333332,High school,FALSE
2143,TRUE,17.583333333333332,Censored,Female,White or Other,23.416666666666668,High school,FALSE
2145,TRUE,14.666666666666666,Censored,Male,White or Other,27.083333333333332,High school,FALSE
2146,TRUE,12.666666666666666,Censored,Female,White or Other,28.833333333333332,High school,FALSE
2147,TRUE,14.166666666666666,Censored,Male,White or Other,27.5,High school,FALSE
2149,TRUE,3.3333333333333335,Censored,Male,White or Other,38,College,FALSE
2150,FALSE,12.833333333333334,Divorced,Male,White or Other,25.833333333333332,High school,FALSE
2152,FALSE,3.0833333333333335,Legally Separated,Female,White or Other,23.083333333333332,High school,FALSE
2153,TRUE,16.916666666666668,Censored,Female,White or Other,24.333333333333332,High school,TRUE
2155,TRUE,17.166666666666668,Censored,Female,White or Other,24.083333333333332,High school,FALSE
2156,FALSE,4.75,Divorced,Female,White or Other,18.5,Less than high school,FALSE
2157,FALSE,4.583333333333333,Legally Separated,Female,White or Other,20.416666666666668,High school,TRUE
2160,TRUE,9.833333333333334,Censored,Female,Hispanic,30.916666666666668,High school,TRUE
2162,TRUE,6.166666666666667,Censored,Male,White or Other,34.583333333333336,High school,FALSE
2163,TRUE,11.916666666666666,Censored,Female,White or Other,29.583333333333332,College,FALSE
2166,TRUE,10.416666666666666,Censored,Male,White or Other,31,High school,FALSE
2168,FALSE,1,Legally Separated,Male,White or Other,30.333333333333332,High school,FALSE
2169,FALSE,1.4166666666666667,Divorced,Female,White or Other,32,College,FALSE
2170,TRUE,3.3333333333333335,Censored,Female,Hispanic,31.666666666666668,High school,FALSE
2171,TRUE,12.416666666666666,Censored,Female,White or Other,28.583333333333332,College,FALSE
2174,TRUE,14.583333333333334,Censored,Female,White or Other,27.5,High school,TRUE
2177,TRUE,1.8333333333333333,Censored,Female,White or Other,34.25,High school,FALSE
2178,FALSE,4.25,Divorced,Male,White or Other,36.75,High school,TRUE
2179,TRUE,8.833333333333334,Censored,Female,White or Other,32.833333333333336,High school,FALSE
2182,TRUE,8.333333333333334,Censored,Male,White or Other,32.833333333333336,College,FALSE
2183,FALSE,6.166666666666667,Legally Separated,Male,White or Other,32.083333333333336,College,FALSE
2185,TRUE,2.0833333333333335,Censored,Male,White or Other,33.166666666666664,High school,FALSE
2186,TRUE,7.916666666666667,Censored,Male,White or Other,25.75,High school,FALSE
2188,TRUE,14.416666666666666,Censored,Male,White or Other,27.166666666666668,High school,FALSE
2189,TRUE,19.166666666666668,Censored,Male,White or Other,22.083333333333332,High school,FALSE
2191,TRUE,6.166666666666667,Censored,Female,White or Other,34.666666666666664,College,FALSE
2193,FALSE,6.083333333333333,Legally Separated,Male,White or Other,29.833333333333332,High school,FALSE
2196,FALSE,7.25,Divorced,Female,White or Other,29.25,High school,TRUE
2197,FALSE,5.083333333333333,Legally Separated,Male,White or Other,24.083333333333332,High school,FALSE
2198,TRUE,14.333333333333334,Censored,Female,White or Other,26.75,College,FALSE
2201,TRUE,11.916666666666666,Censored,Female,White or Other,27.416666666666668,College,FALSE
2204,TRUE,12.166666666666666,Censored,Female,White or Other,29.416666666666668,College,FALSE
2205,TRUE,10.416666666666666,Censored,Male,White or Other,31.333333333333332,College,FALSE
2206,TRUE,11.083333333333334,Censored,Male,White or Other,29.833333333333332,College,FALSE
2207,TRUE,10,Censored,Male,White or Other,31.416666666666668,High school,FALSE
2208,TRUE,6.083333333333333,Censored,Male,White or Other,35.166666666666664,College,FALSE
2209,FALSE,1.5,Divorced,Male,White or Other,39.25,College,FALSE
2211,TRUE,14.166666666666666,Censored,Male,White or Other,27.083333333333332,High school,FALSE
2213,TRUE,7.333333333333333,Censored,Male,White or Other,34.25,College,FALSE
2214,TRUE,14,Censored,Male,White or Other,26.833333333333332,High school,FALSE
2215,TRUE,8.583333333333334,Censored,Male,White or Other,33.083333333333336,College,FALSE
2217,FALSE,5.916666666666667,Divorced,Female,White or Other,18.666666666666668,Less than high school,TRUE
2218,TRUE,6.416666666666667,Censored,Male,White or Other,34.416666666666664,College,FALSE
2219,FALSE,13.583333333333334,Divorced,Female,White or Other,24.833333333333332,High school,FALSE
2228,TRUE,0.3333333333333333,Censored,Male,White or Other,41.083333333333336,High school,FALSE
2229,FALSE,0.08333333333333333,Legally Separated,Male,White or Other,27.75,High school,TRUE
2231,TRUE,4.166666666666667,Censored,Female,Hispanic,37.166666666666664,College,TRUE
2232,FALSE,6.666666666666667,Widowed,Female,White or Other,31.5,High school,TRUE
2234,TRUE,14.333333333333334,Censored,Male,White or Other,27.25,Less than high school,FALSE
2236,TRUE,12.416666666666666,Censored,Female,White or Other,29.333333333333332,College,FALSE
2237,TRUE,1.3333333333333333,Censored,Male,White or Other,40.166666666666664,College,FALSE
2238,FALSE,8.916666666666666,Legally Separated,Male,White or Other,25.833333333333332,Less than high school,TRUE
2241,TRUE,0.3333333333333333,Censored,Male,White or Other,25.083333333333332,High school,FALSE
2243,TRUE,0.75,Censored,Female,Hispanic,35.25,High school,TRUE
2246,TRUE,14.416666666666666,Censored,Male,White or Other,27.25,College,FALSE
2247,TRUE,19.333333333333332,Censored,Female,Hispanic,22,High school,FALSE
2248,TRUE,4.166666666666667,Censored,Female,White or Other,34.333333333333336,College,FALSE
2249,TRUE,6.25,Censored,Female,White or Other,33.666666666666664,High school,TRUE
2250,TRUE,11.416666666666666,Censored,Male,White or Other,29.5,College,FALSE
2251,TRUE,9.083333333333334,Censored,Male,White or Other,32.083333333333336,High school,FALSE
2253,TRUE,2.3333333333333335,Censored,Male,White or Other,38.833333333333336,College,FALSE
2255,TRUE,11.083333333333334,Censored,Male,White or Other,30.5,High school,FALSE
2257,TRUE,5.333333333333333,Censored,Male,White or Other,36,High school,TRUE
2258,TRUE,5.583333333333333,Censored,Female,White or Other,35.5,College,FALSE
2260,TRUE,3.9166666666666665,Censored,Female,White or Other,36.833333333333336,Less than high school,TRUE
2262,TRUE,6.666666666666667,Censored,Male,White or Other,34.25,High school,FALSE
2265,FALSE,3.1666666666666665,Divorced,Female,White or Other,28.166666666666668,High school,TRUE
2270,TRUE,13.416666666666666,Censored,Female,White or Other,27.583333333333332,College,FALSE
2271,TRUE,12.166666666666666,Censored,Female,White or Other,28.916666666666668,College,FALSE
2273,TRUE,15.166666666666666,Censored,Male,White or Other,25.666666666666668,High school,TRUE
2274,TRUE,14.583333333333334,Censored,Male,Hispanic,26.75,High school,TRUE
2275,TRUE,8.916666666666666,Censored,Male,White or Other,32.166666666666664,College,FALSE
2277,TRUE,8.416666666666666,Censored,Female,Hispanic,32.666666666666664,High school,TRUE
2279,FALSE,5.416666666666667,Divorced,Male,White or Other,25,High school,TRUE
2284,TRUE,2.25,Censored,Female,Black,38.666666666666664,High school,TRUE
2286,FALSE,2.9166666666666665,Legally Separated,Female,White or Other,28.25,Less than high school,TRUE
2287,FALSE,9.833333333333334,Divorced,Female,White or Other,26.5,High school,FALSE
2290,TRUE,8.083333333333334,Censored,Male,White or Other,32.75,College,FALSE
2291,TRUE,12,Censored,Male,White or Other,29.5,High school,FALSE
2292,TRUE,8.833333333333334,Censored,Male,White or Other,32,High school,FALSE
2294,TRUE,10.25,Censored,Male,White or Other,31.75,High school,FALSE
2298,FALSE,2.0833333333333335,Divorced,Female,White or Other,28.416666666666668,High school,FALSE
2299,TRUE,16.25,Censored,Female,White or Other,24.5,High school,FALSE
2302,TRUE,2.6666666666666665,Censored,Male,Black,23.75,High school,FALSE
2303,TRUE,0.75,Censored,Male,Black,23.416666666666668,High school,TRUE
2304,TRUE,12.5,Censored,Female,White or Other,27.416666666666668,College,FALSE
2305,TRUE,10.333333333333334,Censored,Male,White or Other,31.083333333333332,High school,FALSE
2306,TRUE,16.916666666666668,Censored,Male,White or Other,24.333333333333332,Less than high school,TRUE
2307,FALSE,5.583333333333333,Divorced,Female,White or Other,20.583333333333332,High school,FALSE
2309,TRUE,1.5833333333333333,Censored,Male,White or Other,39.083333333333336,College,FALSE
2310,TRUE,13.416666666666666,Censored,Male,White or Other,27.833333333333332,High school,TRUE
2312,FALSE,2.5833333333333335,Divorced,Male,White or Other,34.666666666666664,High school,FALSE
2313,TRUE,6.666666666666667,Censored,Male,White or Other,34.583333333333336,High school,FALSE
2314,TRUE,18.75,Censored,Male,White or Other,22.916666666666668,Less than high school,TRUE
2316,FALSE,2.8333333333333335,Divorced,Male,Black,28.416666666666668,High school,FALSE
2319,TRUE,11.75,Censored,Male,White or Other,29.666666666666668,High school,FALSE
2320,FALSE,12.75,Legally Separated,Female,White or Other,23.75,High school,TRUE
2321,TRUE,16.333333333333332,Censored,Female,White or Other,24.583333333333332,High school,FALSE
2322,TRUE,18.166666666666668,Censored,Female,White or Other,22.833333333333332,Less than high school,TRUE
2323,FALSE,0.5,Legally Separated,Female,White or Other,18.916666666666668,High school,FALSE
2325,TRUE,9.75,Censored,Male,White or Other,31.666666666666668,Less than high school,TRUE
2326,TRUE,8.25,Censored,Male,White or Other,32.916666666666664,College,FALSE
2327,TRUE,11.75,Censored,Male,White or Other,28,High school,TRUE
2328,TRUE,11.5,Censored,Male,White or Other,30.083333333333332,College,FALSE
2329,FALSE,5,Divorced,Male,White or Other,33.416666666666664,College,FALSE
2332,TRUE,6.416666666666667,Censored,Female,White or Other,34.166666666666664,High school,FALSE
2333,TRUE,14.333333333333334,Censored,Male,White or Other,26.75,High school,FALSE
2334,TRUE,11.333333333333334,Censored,Female,White or Other,26.5,College,FALSE
2335,TRUE,3.8333333333333335,Censored,Female,White or Other,31.25,College,FALSE
2336,TRUE,5.666666666666667,Censored,Female,White or Other,32.083333333333336,College,FALSE
2337,FALSE,5,Divorced,Female,White or Other,24.5,High school,TRUE
2338,TRUE,6.416666666666667,Censored,Male,White or Other,34.583333333333336,College,FALSE
2339,FALSE,15,Divorced,Female,White or Other,19.083333333333332,High school,FALSE
2340,TRUE,9.5,Censored,Female,White or Other,29.916666666666668,High school,FALSE
2342,TRUE,13.25,Censored,Male,White or Other,28.25,High school,FALSE
2345,TRUE,10.5,Censored,Female,White or Other,31,College,FALSE
2346,TRUE,9.333333333333334,Censored,Male,White or Other,32.25,College,FALSE
2347,FALSE,6,Divorced,Female,White or Other,32.25,College,FALSE
2348,FALSE,7.666666666666667,Divorced,Female,White or Other,30.083333333333332,College,FALSE
2349,FALSE,12.333333333333334,Legally Separated,Male,White or Other,25.166666666666668,High school,FALSE
2350,FALSE,14.083333333333334,Legally Separated,Male,White or Other,21.25,High school,FALSE
2351,FALSE,2.4166666666666665,Divorced,Female,White or Other,33.25,High school,TRUE
2352,TRUE,13.166666666666666,Censored,Male,White or Other,28.25,High school,FALSE
2353,FALSE,5.166666666666667,Legally Separated,Female,White or Other,20.166666666666668,High school,FALSE
2362,TRUE,5.75,Censored,Male,Black,35.666666666666664,High school,TRUE
2366,TRUE,13.25,Censored,Female,Hispanic,27.75,High school,TRUE
2368,TRUE,10.25,Censored,Female,White or Other,31,High school,TRUE
2370,FALSE,5.333333333333333,Legally Separated,Male,White or Other,22.083333333333332,High school,TRUE
2374,TRUE,17,Censored,Male,White or Other,23.916666666666668,High school,FALSE
2376,TRUE,12.416666666666666,Censored,Male,White or Other,25.333333333333332,College,FALSE
2378,FALSE,6.333333333333333,Divorced,Female,White or Other,31.416666666666668,High school,FALSE
2380,TRUE,15,Censored,Female,White or Other,26.416666666666668,High school,FALSE
2381,TRUE,7.25,Censored,Male,White or Other,27.5,High school,FALSE
2384,TRUE,5.333333333333333,Censored,Male,White or Other,29.916666666666668,College,FALSE
2385,TRUE,2.8333333333333335,Censored,Male,White or Other,35.416666666666664,College,FALSE
2386,FALSE,6,Legally Separated,Female,White or Other,28.916666666666668,College,FALSE
2389,FALSE,6.083333333333333,Legally Separated,Male,Black,21.333333333333332,High school,FALSE
2390,FALSE,5.666666666666667,Legally Separated,Female,Black,29.583333333333332,High school,TRUE
2391,TRUE,12.333333333333334,Censored,Female,Black,29.083333333333332,High school,TRUE
2392,FALSE,11.25,Divorced,Female,White or Other,27.916666666666668,College,FALSE
2393,TRUE,3,Censored,Male,White or Other,38.833333333333336,College,FALSE
2394,TRUE,8.75,Censored,Male,White or Other,32.5,College,FALSE
2396,TRUE,6.916666666666667,Censored,Female,White or Other,33.833333333333336,College,FALSE
2397,TRUE,18.5,Censored,Male,White or Other,23.166666666666668,College,FALSE
2398,TRUE,11.833333333333334,Censored,Male,White or Other,29.166666666666668,College,FALSE
2402,TRUE,8.666666666666666,Censored,Male,White or Other,32.25,High school,TRUE
2403,FALSE,8.5,Divorced,Female,White or Other,29.166666666666668,High school,FALSE
2404,TRUE,7.166666666666667,Censored,Male,White or Other,33.333333333333336,High school,TRUE
2407,TRUE,15.833333333333334,Censored,Male,White or Other,25.25,High school,FALSE
2409,FALSE,6.166666666666667,Legally Separated,Male,White or Other,28.75,High school,TRUE
2410,TRUE,14,Censored,Male,White or Other,27.25,High school,TRUE
2411,TRUE,9,Censored,Male,White or Other,32.916666666666664,High school,TRUE
2414,TRUE,8,Censored,Male,Hispanic,33.75,College,FALSE
2415,TRUE,6.166666666666667,Censored,Female,White or Other,23.25,High school,FALSE
2416,TRUE,13.083333333333334,Censored,Female,White or Other,28.583333333333332,College,FALSE
2417,TRUE,4,Censored,Male,White or Other,37.916666666666664,High school,FALSE
2420,FALSE,5.333333333333333,Divorced,Female,White or Other,31,College,FALSE
2422,TRUE,7.083333333333333,Censored,Male,White or Other,33.666666666666664,High school,FALSE
2423,TRUE,13.25,Censored,Male,White or Other,27.916666666666668,High school,FALSE
2426,FALSE,1,Legally Separated,Female,White or Other,39.333333333333336,High school,TRUE
2430,TRUE,6.416666666666667,Censored,Female,White or Other,35.083333333333336,High school,TRUE
2431,FALSE,6.5,Legally Separated,Male,White or Other,24.333333333333332,High school,TRUE
2433,FALSE,5.5,Widowed,Female,White or Other,27.416666666666668,High school,TRUE
2434,TRUE,17.416666666666668,Censored,Male,White or Other,24.166666666666668,College,FALSE
2435,FALSE,6.833333333333333,Legally Separated,Female,White or Other,27.416666666666668,High school,FALSE
2436,TRUE,13.166666666666666,Censored,Male,White or Other,28.833333333333332,High school,FALSE
2437,TRUE,10.25,Censored,Female,White or Other,31.083333333333332,College,TRUE
2438,TRUE,7.166666666666667,Censored,Female,White or Other,30.583333333333332,Less than high school,TRUE
2439,FALSE,16,Divorced,Male,White or Other,22.666666666666668,High school,FALSE
2441,FALSE,7,Divorced,Male,Black,26.75,College,TRUE
2443,TRUE,11.25,Censored,Female,Hispanic,29.666666666666668,High school,FALSE
2447,TRUE,2.75,Censored,Male,White or Other,38.75,High school,TRUE
2448,TRUE,17,Censored,Female,White or Other,24.583333333333332,College,FALSE
2451,TRUE,13.75,Censored,Male,White or Other,27.666666666666668,High school,FALSE
2453,TRUE,13.083333333333334,Censored,Male,White or Other,27.666666666666668,High school,FALSE
2454,FALSE,7,Legally Separated,Female,Hispanic,24.75,High school,TRUE
2455,TRUE,12.416666666666666,Censored,Male,Hispanic,28.583333333333332,Less than high school,TRUE
2457,FALSE,1.1666666666666667,Legally Separated,Female,White or Other,26.75,High school,TRUE
2458,TRUE,0.5833333333333334,Censored,Male,White or Other,41.416666666666664,College,FALSE
2460,TRUE,8.5,Censored,Male,White or Other,32.75,College,FALSE
2461,TRUE,14.416666666666666,Censored,Male,White or Other,26.75,College,FALSE
2462,FALSE,13.333333333333334,Divorced,Female,White or Other,19.833333333333332,High school,TRUE
2464,TRUE,8.583333333333334,Censored,Female,White or Other,27.5,College,FALSE
2466,TRUE,10.083333333333334,Censored,Male,White or Other,31.833333333333332,College,FALSE
2472,TRUE,9.583333333333334,Censored,Female,White or Other,31.666666666666668,College,FALSE
2473,FALSE,8,Divorced,Female,White or Other,26.916666666666668,High school,TRUE
2474,FALSE,3.3333333333333335,Legally Separated,Female,White or Other,24.583333333333332,Less than high school,TRUE
2476,TRUE,5.083333333333333,Censored,Female,White or Other,36.25,College,FALSE
2477,TRUE,3.5,Censored,Male,White or Other,37.75,High school,FALSE
2478,TRUE,0.8333333333333334,Censored,Female,White or Other,40.416666666666664,High school,FALSE
2479,TRUE,11.166666666666666,Censored,Male,White or Other,24.416666666666668,High school,FALSE
2480,TRUE,19.75,Censored,Male,White or Other,21.666666666666668,High school,FALSE
2481,FALSE,10.25,Divorced,Male,White or Other,27.25,High school,FALSE
2489,TRUE,16,Censored,Female,White or Other,25.75,High school,FALSE
2491,TRUE,14.75,Censored,Female,White or Other,26.083333333333332,High school,TRUE
2493,TRUE,16.416666666666668,Censored,Female,White or Other,24.916666666666668,High school,FALSE
2494,FALSE,6.666666666666667,Divorced,Female,White or Other,31.333333333333332,High school,TRUE
2495,FALSE,4,Divorced,Female,White or Other,28.583333333333332,College,FALSE
2496,TRUE,8.916666666666666,Censored,Male,White or Other,31.916666666666668,College,FALSE
2497,FALSE,4.25,Legally Separated,Male,White or Other,25.5,High school,FALSE
2498,TRUE,21.583333333333332,Censored,Male,White or Other,19.75,High school,FALSE
2499,FALSE,3.8333333333333335,Divorced,Male,White or Other,36,High school,FALSE
2500,FALSE,8.833333333333334,Divorced,Male,White or Other,25.75,High school,TRUE
2501,FALSE,1.5833333333333333,Divorced,Female,Hispanic,24.833333333333332,High school,FALSE
2504,TRUE,14.5,Censored,Female,White or Other,26.583333333333332,College,FALSE
2507,FALSE,6,Legally Separated,Male,White or Other,24.5,High school,FALSE
2508,TRUE,7.833333333333333,Censored,Male,White or Other,34.166666666666664,High school,FALSE
2509,FALSE,8.75,Legally Separated,Female,White or Other,30.583333333333332,High school,TRUE
2511,FALSE,9.583333333333334,Divorced,Male,White or Other,29.25,Less than high school,FALSE
2513,FALSE,11.583333333333334,Legally Separated,Male,White or Other,22.416666666666668,College,FALSE
2514,TRUE,18.333333333333332,Censored,Male,White or Other,23,High school,FALSE
2515,FALSE,1.5833333333333333,Legally Separated,Male,White or Other,28.333333333333332,High school,FALSE
2516,TRUE,11.5,Censored,Male,White or Other,30.083333333333332,High school,TRUE
2517,TRUE,8.166666666666666,Censored,Male,White or Other,33,High school,FALSE
2518,TRUE,17.333333333333332,Censored,Female,White or Other,24.416666666666668,High school,TRUE
2519,FALSE,2.9166666666666665,Divorced,Male,White or Other,22.083333333333332,High school,TRUE
2520,FALSE,1.9166666666666667,Divorced,Male,White or Other,27.833333333333332,Less than high school,TRUE
2521,TRUE,3.9166666666666665,Censored,Female,White or Other,37.416666666666664,High school,FALSE
2522,TRUE,16.583333333333332,Censored,Male,White or Other,24.5,College,FALSE
2523,TRUE,13.916666666666666,Censored,Male,White or Other,27.916666666666668,College,FALSE
2527,TRUE,2.9166666666666665,Censored,Male,White or Other,26.583333333333332,High school,FALSE
2529,FALSE,2.0833333333333335,Divorced,Female,White or Other,22.666666666666668,High school,FALSE
2530,TRUE,12.833333333333334,Censored,Male,White or Other,28.5,High school,TRUE
2537,TRUE,6.166666666666667,Censored,Male,White or Other,35.416666666666664,High school,FALSE
2538,TRUE,18.5,Censored,Female,White or Other,23.083333333333332,High school,FALSE
2543,FALSE,13.083333333333334,Legally Separated,Female,White or Other,25.75,High school,FALSE
2544,TRUE,15.166666666666666,Censored,Female,White or Other,26.166666666666668,High school,TRUE
2545,TRUE,5.833333333333333,Censored,Male,White or Other,35.916666666666664,High school,FALSE
2546,FALSE,9.083333333333334,Widowed,Male,White or Other,22,High school,FALSE
2547,TRUE,14.583333333333334,Censored,Female,White or Other,26.333333333333332,High school,FALSE
2549,TRUE,8.583333333333334,Censored,Female,White or Other,33.416666666666664,High school,FALSE
2550,TRUE,1.8333333333333333,Censored,Female,White or Other,37.833333333333336,High school,FALSE
2552,TRUE,15.916666666666666,Censored,Male,White or Other,25.083333333333332,High school,FALSE
2553,TRUE,16.083333333333332,Censored,Female,White or Other,25.416666666666668,High school,TRUE
2554,TRUE,17.25,Censored,Female,White or Other,23.833333333333332,College,FALSE
2555,TRUE,8.416666666666666,Censored,Female,White or Other,25.083333333333332,College,FALSE
2556,FALSE,9.75,Divorced,Female,Hispanic,21.583333333333332,High school,FALSE
2557,TRUE,0.08333333333333333,Censored,Female,White or Other,40.833333333333336,College,FALSE
2558,FALSE,7.583333333333333,Legally Separated,Male,White or Other,29.083333333333332,College,FALSE
2559,FALSE,5.583333333333333,Divorced,Female,White or Other,22.333333333333332,High school,TRUE
2560,TRUE,13.416666666666666,Censored,Male,White or Other,26.083333333333332,High school,FALSE
2561,TRUE,12.5,Censored,Female,White or Other,27.166666666666668,High school,TRUE
2564,TRUE,12.166666666666666,Censored,Male,White or Other,28.75,College,FALSE
2565,TRUE,7.083333333333333,Censored,Female,White or Other,34,College,FALSE
2566,TRUE,11.25,Censored,Male,White or Other,29.666666666666668,High school,FALSE
2567,TRUE,17.833333333333332,Censored,Female,White or Other,24.666666666666668,High school,FALSE
2568,FALSE,2.3333333333333335,Legally Separated,Male,White or Other,21.75,High school,TRUE
2571,TRUE,14.916666666666666,Censored,Female,White or Other,27,High school,FALSE
2572,TRUE,13.25,Censored,Female,White or Other,27.833333333333332,College,FALSE
2573,TRUE,12.333333333333334,Censored,Male,White or Other,28.5,College,FALSE
2574,FALSE,9.75,Divorced,Male,White or Other,20.416666666666668,High school,FALSE
2575,TRUE,15.666666666666666,Censored,Male,White or Other,25.833333333333332,College,FALSE
2576,TRUE,6.583333333333333,Censored,Male,White or Other,27,College,FALSE
2577,FALSE,15.333333333333334,Divorced,Female,White or Other,18.75,High school,FALSE
2579,TRUE,7.333333333333333,Censored,Female,White or Other,34.166666666666664,College,FALSE
2580,FALSE,4.833333333333333,Divorced,Female,White or Other,29.083333333333332,College,FALSE
2581,TRUE,10.083333333333334,Censored,Male,White or Other,30.666666666666668,College,FALSE
2583,TRUE,9.666666666666666,Censored,Female,White or Other,31.333333333333332,College,FALSE
2584,TRUE,8.666666666666666,Censored,Male,White or Other,32.25,High school,FALSE
2586,TRUE,8.166666666666666,Censored,Female,White or Other,33.25,High school,TRUE
2587,TRUE,10.833333333333334,Censored,Female,White or Other,24.416666666666668,High school,TRUE
2589,TRUE,6.75,Censored,Male,White or Other,32.583333333333336,High school,FALSE
2591,TRUE,8.583333333333334,Censored,Male,White or Other,28.666666666666668,College,FALSE
