id,sex,race,outcome,time,censored
3244,Male,White or Other,educ_ba,29.333333333333332,TRUE
3244,Male,White or Other,married,24.166666666666668,FALSE
3244,Male,White or Other,parent,29.333333333333332,TRUE
3245,Male,White or Other,educ_hs,20.833333333333332,FALSE
3245,Male,White or Other,educ_ba,35.833333333333336,TRUE
3245,Male,White or Other,married,26.75,FALSE
3245,Male,White or Other,parent,35.833333333333336,TRUE
3246,Male,Black,educ_hs,17.75,FALSE
3246,Male,Black,educ_ba,41.416666666666664,TRUE
3246,Male,Black,married,41.416666666666664,TRUE
3246,Male,Black,parent,20.833333333333332,FALSE
3247,Male,White or Other,educ_hs,19.916666666666668,FALSE
3247,Male,White or Other,educ_ba,33.916666666666664,FALSE
3247,Male,White or Other,married,23.583333333333332,FALSE
3247,Male,White or Other,parent,26.583333333333332,FALSE
3248,Female,White or Other,educ_hs,19.666666666666668,FALSE
3248,Female,White or Other,educ_ba,41.166666666666664,TRUE
3248,Female,White or Other,married,22.75,FALSE
3248,Female,White or Other,parent,24.5,FALSE
3249,Female,White or Other,educ_hs,18.75,FALSE
3249,Female,White or Other,educ_ba,41.666666666666664,TRUE
3249,Female,White or Other,married,20.833333333333332,FALSE
3249,Female,White or Other,parent,21.916666666666668,FALSE
3250,Female,White or Other,educ_hs,18,FALSE
3250,Female,White or Other,educ_ba,41.666666666666664,TRUE
3250,Female,White or Other,married,26.416666666666668,FALSE
3250,Female,White or Other,parent,25.916666666666668,FALSE
3251,Female,Hispanic,educ_hs,20.75,FALSE
3251,Female,Hispanic,educ_ba,41.333333333333336,TRUE
3251,Female,Hispanic,married,32.25,FALSE
3251,Female,Hispanic,parent,41.333333333333336,TRUE
3252,Female,Hispanic,educ_hs,22.5,FALSE
3252,Female,Hispanic,educ_ba,40.666666666666664,TRUE
3252,Female,Hispanic,married,40.666666666666664,TRUE
3252,Female,Hispanic,parent,40.666666666666664,TRUE
3253,Male,White or Other,educ_hs,21.916666666666668,FALSE
3253,Male,White or Other,educ_ba,41.666666666666664,TRUE
3253,Male,White or Other,married,40.333333333333336,FALSE
3253,Male,White or Other,parent,39.75,FALSE
3254,Female,White or Other,educ_hs,25.75,FALSE
3254,Female,White or Other,educ_ba,41.666666666666664,TRUE
3254,Female,White or Other,married,24.666666666666668,FALSE
3254,Female,White or Other,parent,41.666666666666664,TRUE
3255,Female,White or Other,educ_hs,19.583333333333332,FALSE
3255,Female,White or Other,educ_ba,41.083333333333336,TRUE
3255,Female,White or Other,married,23.916666666666668,FALSE
3255,Female,White or Other,parent,30.916666666666668,FALSE
3256,Male,White or Other,educ_hs,22.75,FALSE
3256,Male,White or Other,educ_ba,41.333333333333336,TRUE
3256,Male,White or Other,married,41.333333333333336,TRUE
3256,Male,White or Other,parent,21.666666666666668,FALSE
3257,Female,White or Other,educ_hs,18.25,FALSE
3257,Female,White or Other,educ_ba,25.75,TRUE
3257,Female,White or Other,married,25.25,FALSE
3257,Female,White or Other,parent,25.75,TRUE
3258,Male,White or Other,educ_hs,18.083333333333332,FALSE
3258,Male,White or Other,educ_ba,41.5,TRUE
3258,Male,White or Other,married,23.416666666666668,FALSE
3258,Male,White or Other,parent,27.25,FALSE
3259,Male,White or Other,educ_hs,20,FALSE
3259,Male,White or Other,educ_ba,41.583333333333336,TRUE
3259,Male,White or Other,married,41.583333333333336,TRUE
3259,Male,White or Other,parent,41.583333333333336,TRUE
3260,Male,White or Other,educ_hs,21.833333333333332,FALSE
3260,Male,White or Other,educ_ba,41.75,TRUE
3260,Male,White or Other,married,31.166666666666668,FALSE
3260,Male,White or Other,parent,27.583333333333332,FALSE
3261,Female,White or Other,educ_hs,20.833333333333332,FALSE
3261,Female,White or Other,educ_ba,41.833333333333336,TRUE
3261,Female,White or Other,married,26.166666666666668,FALSE
3261,Female,White or Other,parent,35.333333333333336,FALSE
3262,Male,White or Other,educ_hs,21.666666666666668,FALSE
3262,Male,White or Other,educ_ba,39.416666666666664,TRUE
3262,Male,White or Other,married,39.416666666666664,TRUE
3262,Male,White or Other,parent,26.583333333333332,FALSE
3263,Male,White or Other,educ_hs,20,FALSE
3263,Male,White or Other,educ_ba,41.583333333333336,TRUE
3263,Male,White or Other,married,41.583333333333336,TRUE
3263,Male,White or Other,parent,41.583333333333336,TRUE
3264,Female,White or Other,educ_hs,19.166666666666668,FALSE
3264,Female,White or Other,educ_ba,19.833333333333332,TRUE
3264,Female,White or Other,married,19.833333333333332,TRUE
3264,Female,White or Other,parent,19.833333333333332,TRUE
3265,Female,White or Other,educ_hs,17.916666666666668,FALSE
3265,Female,White or Other,educ_ba,26.583333333333332,TRUE
3265,Female,White or Other,married,21.25,FALSE
3265,Female,White or Other,parent,26.583333333333332,TRUE
3266,Male,White or Other,educ_hs,19.583333333333332,FALSE
3266,Male,White or Other,educ_ba,39,TRUE
3266,Male,White or Other,married,35.916666666666664,FALSE
3266,Male,White or Other,parent,30.583333333333332,FALSE
3267,Female,White or Other,educ_hs,19.916666666666668,FALSE
3267,Female,White or Other,educ_ba,41.25,TRUE
3267,Female,White or Other,married,31.916666666666668,FALSE
3267,Female,White or Other,parent,25.25,FALSE
3268,Female,White or Other,educ_hs,31.416666666666668,TRUE
3268,Female,White or Other,educ_ba,31.416666666666668,TRUE
3268,Female,White or Other,married,23.75,FALSE
3268,Female,White or Other,parent,21.333333333333332,FALSE
3269,Male,White or Other,educ_hs,41.25,TRUE
3269,Male,White or Other,educ_ba,41.25,TRUE
3269,Male,White or Other,married,25.166666666666668,FALSE
3269,Male,White or Other,parent,26.416666666666668,FALSE
3270,Male,White or Other,educ_hs,42.083333333333336,TRUE
3270,Male,White or Other,educ_ba,42.083333333333336,TRUE
3270,Male,White or Other,married,21.25,FALSE
3270,Male,White or Other,parent,24.333333333333332,FALSE
3271,Male,White or Other,educ_hs,19.333333333333332,FALSE
3271,Male,White or Other,educ_ba,37.666666666666664,TRUE
3271,Male,White or Other,married,37.666666666666664,TRUE
3271,Male,White or Other,parent,32.333333333333336,FALSE
3272,Female,White or Other,educ_hs,21.5,FALSE
3272,Female,White or Other,educ_ba,41.5,TRUE
3272,Female,White or Other,married,22.833333333333332,FALSE
3272,Female,White or Other,parent,41.5,TRUE
3273,Male,White or Other,educ_hs,18.666666666666668,FALSE
3273,Male,White or Other,educ_ba,41.916666666666664,TRUE
3273,Male,White or Other,married,29.166666666666668,FALSE
3273,Male,White or Other,parent,31.833333333333332,FALSE
3274,Male,White or Other,educ_hs,19.166666666666668,FALSE
3274,Male,White or Other,educ_ba,41.666666666666664,TRUE
3274,Male,White or Other,married,41.666666666666664,TRUE
3274,Male,White or Other,parent,41.666666666666664,TRUE
3275,Male,White or Other,educ_hs,19.75,FALSE
3275,Male,White or Other,educ_ba,42,TRUE
3275,Male,White or Other,married,24.583333333333332,FALSE
3275,Male,White or Other,parent,35.833333333333336,FALSE
3276,Female,White or Other,educ_hs,19.833333333333332,FALSE
3276,Female,White or Other,educ_ba,41.416666666666664,TRUE
3276,Female,White or Other,married,35,FALSE
3276,Female,White or Other,parent,36.166666666666664,FALSE
3277,Female,White or Other,educ_hs,19.333333333333332,FALSE
3277,Female,White or Other,educ_ba,22,TRUE
3277,Female,White or Other,married,22,TRUE
3277,Female,White or Other,parent,22,TRUE
3278,Female,White or Other,educ_hs,20.333333333333332,TRUE
3278,Female,White or Other,educ_ba,20.333333333333332,TRUE
3278,Female,White or Other,married,20.333333333333332,TRUE
3278,Female,White or Other,parent,20.333333333333332,TRUE
3279,Female,White or Other,educ_hs,22.166666666666668,FALSE
3279,Female,White or Other,educ_ba,30.833333333333332,FALSE
3279,Female,White or Other,married,33,FALSE
3279,Female,White or Other,parent,33.416666666666664,FALSE
3280,Female,White or Other,educ_hs,18.916666666666668,TRUE
3280,Female,White or Other,educ_ba,18.916666666666668,TRUE
3280,Female,White or Other,married,18.916666666666668,TRUE
3280,Female,White or Other,parent,18.916666666666668,TRUE
3281,Male,White or Other,educ_hs,22.166666666666668,FALSE
3281,Male,White or Other,educ_ba,40.666666666666664,TRUE
3281,Male,White or Other,married,36.583333333333336,FALSE
3281,Male,White or Other,parent,40.666666666666664,TRUE
3282,Female,White or Other,educ_hs,21.833333333333332,FALSE
3282,Female,White or Other,educ_ba,41.333333333333336,TRUE
3282,Female,White or Other,married,32.5,FALSE
3282,Female,White or Other,parent,35.5,FALSE
3283,Male,White or Other,educ_hs,18.833333333333332,FALSE
3283,Male,White or Other,educ_ba,24.083333333333332,FALSE
3283,Male,White or Other,married,22.833333333333332,FALSE
3283,Male,White or Other,parent,41.25,TRUE
3284,Female,White or Other,educ_hs,21.666666666666668,FALSE
3284,Female,White or Other,educ_ba,26.833333333333332,FALSE
3284,Female,White or Other,married,35.083333333333336,TRUE
3284,Female,White or Other,parent,35.083333333333336,TRUE
3285,Male,White or Other,educ_hs,21.333333333333332,FALSE
3285,Male,White or Other,educ_ba,40.666666666666664,TRUE
3285,Male,White or Other,married,40.666666666666664,TRUE
3285,Male,White or Other,parent,40.666666666666664,TRUE
3286,Male,White or Other,educ_hs,21.25,FALSE
3286,Male,White or Other,educ_ba,38.583333333333336,TRUE
3286,Male,White or Other,married,23.333333333333332,FALSE
3286,Male,White or Other,parent,23.833333333333332,FALSE
3287,Male,White or Other,educ_hs,18.833333333333332,FALSE
3287,Male,White or Other,educ_ba,27.833333333333332,FALSE
3287,Male,White or Other,married,24,FALSE
3287,Male,White or Other,parent,31.75,FALSE
3288,Female,White or Other,educ_hs,21.166666666666668,FALSE
3288,Female,White or Other,educ_ba,40.583333333333336,TRUE
3288,Female,White or Other,married,23.25,FALSE
3288,Female,White or Other,parent,31.5,FALSE
3289,Male,White or Other,educ_hs,24.583333333333332,FALSE
3289,Male,White or Other,educ_ba,41.333333333333336,TRUE
3289,Male,White or Other,married,41.333333333333336,TRUE
3289,Male,White or Other,parent,24.666666666666668,FALSE
3290,Male,White or Other,educ_hs,40.833333333333336,TRUE
3290,Male,White or Other,educ_ba,40.833333333333336,TRUE
3290,Male,White or Other,married,34.583333333333336,FALSE
3290,Male,White or Other,parent,17.333333333333332,FALSE
3291,Female,White or Other,educ_hs,30.916666666666668,FALSE
3291,Female,White or Other,educ_ba,41.833333333333336,TRUE
3291,Female,White or Other,married,17.75,FALSE
3291,Female,White or Other,parent,22.416666666666668,FALSE
3292,Female,White or Other,educ_hs,41.083333333333336,TRUE
3292,Female,White or Other,educ_ba,41.083333333333336,TRUE
3292,Female,White or Other,married,41.083333333333336,TRUE
3292,Female,White or Other,parent,41.083333333333336,TRUE
3293,Male,White or Other,educ_hs,19.25,FALSE
3293,Male,White or Other,educ_ba,41.75,TRUE
3293,Male,White or Other,married,26.166666666666668,FALSE
3293,Male,White or Other,parent,41.75,TRUE
3294,Male,White or Other,educ_hs,20.5,FALSE
3294,Male,White or Other,educ_ba,39.25,TRUE
3294,Male,White or Other,married,28.416666666666668,FALSE
3294,Male,White or Other,parent,29.083333333333332,FALSE
3295,Female,White or Other,educ_hs,17.916666666666668,FALSE
3295,Female,White or Other,educ_ba,33.583333333333336,TRUE
3295,Female,White or Other,married,23.333333333333332,FALSE
3295,Female,White or Other,parent,23.75,FALSE
3296,Female,White or Other,educ_hs,41.75,TRUE
3296,Female,White or Other,educ_ba,41.75,TRUE
3296,Female,White or Other,married,21.333333333333332,FALSE
3296,Female,White or Other,parent,23.5,FALSE
3297,Female,Black,educ_hs,22,FALSE
3297,Female,Black,educ_ba,41.5,TRUE
3297,Female,Black,married,25.166666666666668,FALSE
3297,Female,Black,parent,27.333333333333332,FALSE
3298,Female,Black,educ_hs,19.333333333333332,FALSE
3298,Female,Black,educ_ba,42.083333333333336,TRUE
3298,Female,Black,married,42.083333333333336,TRUE
3298,Female,Black,parent,32,FALSE
3299,Male,Black,educ_hs,39.75,TRUE
3299,Male,Black,educ_ba,39.75,TRUE
3299,Male,Black,married,27.666666666666668,FALSE
3299,Male,Black,parent,16.75,FALSE
3300,Male,Black,educ_hs,21.916666666666668,FALSE
3300,Male,Black,educ_ba,41.916666666666664,TRUE
3300,Male,Black,married,29.5,FALSE
3300,Male,Black,parent,25.583333333333332,FALSE
3301,Male,Black,educ_hs,33.416666666666664,TRUE
3301,Male,Black,educ_ba,33.416666666666664,TRUE
3301,Male,Black,married,33.416666666666664,TRUE
3301,Male,Black,parent,33.416666666666664,TRUE
3302,Female,White or Other,educ_hs,21.25,FALSE
3302,Female,White or Other,educ_ba,40.916666666666664,TRUE
3302,Female,White or Other,married,40.916666666666664,TRUE
3302,Female,White or Other,parent,23.083333333333332,FALSE
3303,Female,White or Other,educ_hs,21.416666666666668,FALSE
3303,Female,White or Other,educ_ba,40.833333333333336,TRUE
3303,Female,White or Other,married,40.833333333333336,TRUE
3303,Female,White or Other,parent,27.083333333333332,FALSE
3304,Male,White or Other,educ_hs,19.583333333333332,FALSE
3304,Male,White or Other,educ_ba,35.416666666666664,TRUE
3304,Male,White or Other,married,24.916666666666668,FALSE
3304,Male,White or Other,parent,27.583333333333332,FALSE
3305,Male,Black,educ_hs,22.083333333333332,FALSE
3305,Male,Black,educ_ba,29.583333333333332,FALSE
3305,Male,Black,married,39.416666666666664,FALSE
3305,Male,Black,parent,32,FALSE
3306,Female,White or Other,educ_hs,19.083333333333332,FALSE
3306,Female,White or Other,educ_ba,39.666666666666664,TRUE
3306,Female,White or Other,married,23.333333333333332,FALSE
3306,Female,White or Other,parent,24.833333333333332,FALSE
3307,Female,White or Other,educ_hs,18.833333333333332,FALSE
3307,Female,White or Other,educ_ba,33.583333333333336,TRUE
3307,Female,White or Other,married,25,FALSE
3307,Female,White or Other,parent,17.25,FALSE
3308,Female,White or Other,educ_hs,19.333333333333332,FALSE
3308,Female,White or Other,educ_ba,40.75,TRUE
3308,Female,White or Other,married,31.75,FALSE
3308,Female,White or Other,parent,33.25,FALSE
3309,Male,White or Other,educ_hs,26.666666666666668,TRUE
3309,Male,White or Other,educ_ba,26.666666666666668,TRUE
3309,Male,White or Other,married,26.666666666666668,TRUE
3309,Male,White or Other,parent,26.666666666666668,TRUE
3310,Male,White or Other,educ_hs,18.916666666666668,FALSE
3310,Male,White or Other,educ_ba,39.916666666666664,TRUE
3310,Male,White or Other,married,23.416666666666668,FALSE
3310,Male,White or Other,parent,19.333333333333332,FALSE
3311,Male,White or Other,educ_hs,21.25,FALSE
3311,Male,White or Other,educ_ba,40.833333333333336,TRUE
3311,Male,White or Other,married,23.75,FALSE
3311,Male,White or Other,parent,29.166666666666668,FALSE
3312,Female,White or Other,educ_hs,17.916666666666668,FALSE
3312,Female,White or Other,educ_ba,41.416666666666664,TRUE
3312,Female,White or Other,married,21,FALSE
3312,Female,White or Other,parent,24.25,FALSE
3313,Female,White or Other,educ_hs,21.333333333333332,FALSE
3313,Female,White or Other,educ_ba,40.75,TRUE
3313,Female,White or Other,married,29.666666666666668,FALSE
3313,Female,White or Other,parent,33,FALSE
3314,Male,White or Other,educ_hs,21.083333333333332,TRUE
3314,Male,White or Other,educ_ba,21.083333333333332,TRUE
3314,Male,White or Other,married,21.083333333333332,TRUE
3314,Male,White or Other,parent,21.083333333333332,TRUE
3315,Male,White or Other,educ_hs,18.5,FALSE
3315,Male,White or Other,educ_ba,41,TRUE
3315,Male,White or Other,married,37,FALSE
3315,Male,White or Other,parent,41,TRUE
3316,Female,White or Other,educ_hs,20.666666666666668,FALSE
3316,Female,White or Other,educ_ba,41.5,TRUE
3316,Female,White or Other,married,41.5,TRUE
3316,Female,White or Other,parent,25.166666666666668,FALSE
3317,Female,White or Other,educ_hs,20.666666666666668,FALSE
3317,Female,White or Other,educ_ba,41.083333333333336,TRUE
3317,Female,White or Other,married,34.333333333333336,FALSE
3317,Female,White or Other,parent,35.833333333333336,FALSE
3318,Female,White or Other,educ_hs,21.75,FALSE
3318,Female,White or Other,educ_ba,39.5,TRUE
3318,Female,White or Other,married,39.5,TRUE
3318,Female,White or Other,parent,27.916666666666668,FALSE
3319,Female,White or Other,educ_hs,20,FALSE
3319,Female,White or Other,educ_ba,41.5,TRUE
3319,Female,White or Other,married,24.083333333333332,FALSE
3319,Female,White or Other,parent,24.25,FALSE
3320,Female,White or Other,educ_hs,20.083333333333332,FALSE
3320,Female,White or Other,educ_ba,24.083333333333332,FALSE
3320,Female,White or Other,married,32.666666666666664,FALSE
3320,Female,White or Other,parent,31.666666666666668,FALSE
3321,Male,White or Other,educ_hs,41.75,TRUE
3321,Male,White or Other,educ_ba,41.75,TRUE
3321,Male,White or Other,married,20.333333333333332,FALSE
3321,Male,White or Other,parent,21.833333333333332,FALSE
3322,Male,White or Other,educ_hs,21.416666666666668,FALSE
3322,Male,White or Other,educ_ba,40.75,TRUE
3322,Male,White or Other,married,40.75,TRUE
3322,Male,White or Other,parent,40.75,TRUE
3323,Female,White or Other,educ_hs,18.916666666666668,FALSE
3323,Female,White or Other,educ_ba,41.416666666666664,TRUE
3323,Female,White or Other,married,30.833333333333332,FALSE
3323,Female,White or Other,parent,22.25,FALSE
3324,Female,White or Other,educ_hs,20.083333333333332,FALSE
3324,Female,White or Other,educ_ba,25.666666666666668,FALSE
3324,Female,White or Other,married,30.5,FALSE
3324,Female,White or Other,parent,33.25,FALSE
3325,Male,White or Other,educ_hs,17.583333333333332,FALSE
3325,Male,White or Other,educ_ba,21.583333333333332,FALSE
3325,Male,White or Other,married,21.75,FALSE
3325,Male,White or Other,parent,26.083333333333332,FALSE
3326,Female,Black,educ_hs,19.25,FALSE
3326,Female,Black,educ_ba,41.666666666666664,TRUE
3326,Female,Black,married,23.333333333333332,FALSE
3326,Female,Black,parent,24.416666666666668,FALSE
3327,Male,White or Other,educ_hs,23.583333333333332,FALSE
3327,Male,White or Other,educ_ba,41,TRUE
3327,Male,White or Other,married,41,TRUE
3327,Male,White or Other,parent,41,TRUE
3328,Male,White or Other,educ_hs,17.666666666666668,FALSE
3328,Male,White or Other,educ_ba,41.166666666666664,TRUE
3328,Male,White or Other,married,41.166666666666664,TRUE
3328,Male,White or Other,parent,41.166666666666664,TRUE
3329,Female,White or Other,educ_hs,41.5,TRUE
3329,Female,White or Other,educ_ba,41.5,TRUE
3329,Female,White or Other,married,26.083333333333332,FALSE
3329,Female,White or Other,parent,22.083333333333332,FALSE
3330,Male,White or Other,educ_hs,17.916666666666668,FALSE
3330,Male,White or Other,educ_ba,22.166666666666668,FALSE
3330,Male,White or Other,married,23.833333333333332,FALSE
3330,Male,White or Other,parent,26.083333333333332,FALSE
3331,Female,White or Other,educ_hs,19.5,FALSE
3331,Female,White or Other,educ_ba,22.5,FALSE
3331,Female,White or Other,married,26.75,FALSE
3331,Female,White or Other,parent,28.083333333333332,FALSE
3332,Male,White or Other,educ_hs,20.916666666666668,FALSE
3332,Male,White or Other,educ_ba,41,TRUE
3332,Male,White or Other,married,22,FALSE
3332,Male,White or Other,parent,22.333333333333332,FALSE
3333,Male,White or Other,educ_hs,24.333333333333332,FALSE
3333,Male,White or Other,educ_ba,40.916666666666664,TRUE
3333,Male,White or Other,married,25.25,FALSE
3333,Male,White or Other,parent,23.083333333333332,FALSE
3334,Female,White or Other,educ_hs,20.083333333333332,FALSE
3334,Female,White or Other,educ_ba,41.75,TRUE
3334,Female,White or Other,married,23.583333333333332,FALSE
3334,Female,White or Other,parent,24.25,FALSE
3335,Male,White or Other,educ_hs,19.333333333333332,FALSE
3335,Male,White or Other,educ_ba,37.583333333333336,TRUE
3335,Male,White or Other,married,27.583333333333332,FALSE
3335,Male,White or Other,parent,37.583333333333336,TRUE
3336,Male,Hispanic,educ_hs,40.833333333333336,TRUE
3336,Male,Hispanic,educ_ba,40.833333333333336,TRUE
3336,Male,Hispanic,married,40.833333333333336,TRUE
3336,Male,Hispanic,parent,40.833333333333336,TRUE
3337,Female,Hispanic,educ_hs,17.833333333333332,FALSE
3337,Female,Hispanic,educ_ba,26.75,FALSE
3337,Female,Hispanic,married,41.166666666666664,TRUE
3337,Female,Hispanic,parent,41.166666666666664,TRUE
3338,Male,Hispanic,educ_hs,21.416666666666668,FALSE
3338,Male,Hispanic,educ_ba,40.833333333333336,TRUE
3338,Male,Hispanic,married,32.916666666666664,FALSE
3338,Male,Hispanic,parent,40.833333333333336,TRUE
3339,Female,Hispanic,educ_hs,19.666666666666668,FALSE
3339,Female,Hispanic,educ_ba,41.083333333333336,TRUE
3339,Female,Hispanic,married,27.833333333333332,FALSE
3339,Female,Hispanic,parent,41.083333333333336,TRUE
3340,Male,White or Other,educ_hs,41,TRUE
3340,Male,White or Other,educ_ba,41,TRUE
3340,Male,White or Other,married,41,TRUE
3340,Male,White or Other,parent,23.916666666666668,FALSE
3341,Male,Hispanic,educ_hs,21.666666666666668,FALSE
3341,Male,Hispanic,educ_ba,29.666666666666668,FALSE
3341,Male,Hispanic,married,33.25,FALSE
3341,Male,Hispanic,parent,25.166666666666668,FALSE
3342,Female,White or Other,educ_hs,17.916666666666668,FALSE
3342,Female,White or Other,educ_ba,20.666666666666668,TRUE
3342,Female,White or Other,married,20.25,FALSE
3342,Female,White or Other,parent,17.416666666666668,FALSE
3343,Male,White or Other,educ_hs,20.916666666666668,FALSE
3343,Male,White or Other,educ_ba,41.666666666666664,TRUE
3343,Male,White or Other,married,30.583333333333332,FALSE
3343,Male,White or Other,parent,31.083333333333332,FALSE
3344,Male,White or Other,educ_hs,30.666666666666668,TRUE
3344,Male,White or Other,educ_ba,30.666666666666668,TRUE
3344,Male,White or Other,married,30.666666666666668,TRUE
3344,Male,White or Other,parent,24.5,FALSE
3345,Female,Hispanic,educ_hs,19.25,FALSE
3345,Female,Hispanic,educ_ba,42.25,TRUE
3345,Female,Hispanic,married,25.583333333333332,FALSE
3345,Female,Hispanic,parent,29.666666666666668,FALSE
3346,Female,Hispanic,educ_hs,19.333333333333332,FALSE
3346,Female,Hispanic,educ_ba,40.833333333333336,TRUE
3346,Female,Hispanic,married,33.25,FALSE
3346,Female,Hispanic,parent,35.25,FALSE
3347,Male,White or Other,educ_hs,21.333333333333332,FALSE
3347,Male,White or Other,educ_ba,41,TRUE
3347,Male,White or Other,married,32.833333333333336,FALSE
3347,Male,White or Other,parent,33.75,FALSE
3348,Female,White or Other,educ_hs,19.25,FALSE
3348,Female,White or Other,educ_ba,41.666666666666664,TRUE
3348,Female,White or Other,married,20.75,FALSE
3348,Female,White or Other,parent,22.5,FALSE
3349,Female,White or Other,educ_hs,19.75,FALSE
3349,Female,White or Other,educ_ba,41.25,TRUE
3349,Female,White or Other,married,32.25,FALSE
3349,Female,White or Other,parent,33.75,FALSE
3350,Male,White or Other,educ_hs,18.833333333333332,FALSE
3350,Male,White or Other,educ_ba,41.25,TRUE
3350,Male,White or Other,married,24.166666666666668,FALSE
3350,Male,White or Other,parent,24.916666666666668,FALSE
3351,Male,White or Other,educ_hs,19,FALSE
3351,Male,White or Other,educ_ba,35.416666666666664,TRUE
3351,Male,White or Other,married,35.416666666666664,TRUE
3351,Male,White or Other,parent,35.416666666666664,TRUE
3352,Male,White or Other,educ_hs,21.333333333333332,FALSE
3352,Male,White or Other,educ_ba,41.5,TRUE
3352,Male,White or Other,married,24.416666666666668,FALSE
3352,Male,White or Other,parent,31.25,FALSE
3353,Female,Hispanic,educ_hs,20.333333333333332,FALSE
3353,Female,Hispanic,educ_ba,29.25,FALSE
3353,Female,Hispanic,married,21.75,FALSE
3353,Female,Hispanic,parent,32.333333333333336,FALSE
3354,Male,White or Other,educ_hs,18.166666666666668,FALSE
3354,Male,White or Other,educ_ba,23.083333333333332,FALSE
3354,Male,White or Other,married,21.083333333333332,FALSE
3354,Male,White or Other,parent,28.666666666666668,FALSE
3355,Female,White or Other,educ_hs,20.166666666666668,FALSE
3355,Female,White or Other,educ_ba,35.833333333333336,TRUE
3355,Female,White or Other,married,27.583333333333332,FALSE
3355,Female,White or Other,parent,28.416666666666668,FALSE
3356,Male,White or Other,educ_hs,22,FALSE
3356,Male,White or Other,educ_ba,40.833333333333336,TRUE
3356,Male,White or Other,married,35.916666666666664,FALSE
3356,Male,White or Other,parent,35.916666666666664,FALSE
3357,Female,White or Other,educ_hs,22,FALSE
3357,Female,White or Other,educ_ba,41.75,TRUE
3357,Female,White or Other,married,25.75,FALSE
3357,Female,White or Other,parent,26.416666666666668,FALSE
3358,Female,White or Other,educ_hs,19.25,FALSE
3358,Female,White or Other,educ_ba,41.833333333333336,TRUE
3358,Female,White or Other,married,41.833333333333336,TRUE
3358,Female,White or Other,parent,22.916666666666668,FALSE
3359,Male,White or Other,educ_hs,19.916666666666668,FALSE
3359,Male,White or Other,educ_ba,41.25,TRUE
3359,Male,White or Other,married,39.166666666666664,FALSE
3359,Male,White or Other,parent,41.25,TRUE
3360,Female,Hispanic,educ_hs,21.75,FALSE
3360,Female,Hispanic,educ_ba,41,TRUE
3360,Female,Hispanic,married,33.083333333333336,FALSE
3360,Female,Hispanic,parent,26.083333333333332,FALSE
3361,Female,White or Other,educ_hs,20.083333333333332,FALSE
3361,Female,White or Other,educ_ba,41.333333333333336,TRUE
3361,Female,White or Other,married,21.75,FALSE
3361,Female,White or Other,parent,21.583333333333332,FALSE
3362,Male,Hispanic,educ_hs,24.333333333333332,FALSE
3362,Male,Hispanic,educ_ba,39.083333333333336,TRUE
3362,Male,Hispanic,married,39.083333333333336,TRUE
3362,Male,Hispanic,parent,24.75,FALSE
3363,Female,White or Other,educ_hs,18.916666666666668,FALSE
3363,Female,White or Other,educ_ba,22.916666666666668,FALSE
3363,Female,White or Other,married,27.25,FALSE
3363,Female,White or Other,parent,34.333333333333336,FALSE
3364,Female,White or Other,educ_hs,20.25,FALSE
3364,Female,White or Other,educ_ba,24.25,FALSE
3364,Female,White or Other,married,41.166666666666664,TRUE
3364,Female,White or Other,parent,41.166666666666664,TRUE
3365,Female,White or Other,educ_hs,21.5,FALSE
3365,Female,White or Other,educ_ba,39.083333333333336,TRUE
3365,Female,White or Other,married,29.416666666666668,FALSE
3365,Female,White or Other,parent,39.083333333333336,TRUE
3366,Male,White or Other,educ_hs,21.166666666666668,FALSE
3366,Male,White or Other,educ_ba,40.416666666666664,TRUE
3366,Male,White or Other,married,40.416666666666664,TRUE
3366,Male,White or Other,parent,37.25,FALSE
3367,Male,White or Other,educ_hs,18.666666666666668,FALSE
3367,Male,White or Other,educ_ba,41.083333333333336,TRUE
3367,Male,White or Other,married,27.416666666666668,FALSE
3367,Male,White or Other,parent,41.083333333333336,TRUE
3368,Female,White or Other,educ_hs,22.333333333333332,FALSE
3368,Female,White or Other,educ_ba,26.916666666666668,FALSE
3368,Female,White or Other,married,29.166666666666668,FALSE
3368,Female,White or Other,parent,33,FALSE
3369,Male,White or Other,educ_hs,18.166666666666668,FALSE
3369,Male,White or Other,educ_ba,41.583333333333336,TRUE
3369,Male,White or Other,married,31.166666666666668,FALSE
3369,Male,White or Other,parent,41.583333333333336,TRUE
3370,Male,White or Other,educ_hs,19.75,FALSE
3370,Male,White or Other,educ_ba,24.666666666666668,FALSE
3370,Male,White or Other,married,41.5,TRUE
3370,Male,White or Other,parent,41.5,TRUE
3371,Female,White or Other,educ_hs,22.25,FALSE
3371,Female,White or Other,educ_ba,41.333333333333336,TRUE
3371,Female,White or Other,married,41.333333333333336,TRUE
3371,Female,White or Other,parent,30.166666666666668,FALSE
3372,Male,White or Other,educ_hs,20,FALSE
3372,Male,White or Other,educ_ba,41.083333333333336,TRUE
3372,Male,White or Other,married,41.083333333333336,TRUE
3372,Male,White or Other,parent,41.083333333333336,TRUE
3373,Male,White or Other,educ_hs,23.916666666666668,FALSE
3373,Male,White or Other,educ_ba,41,TRUE
3373,Male,White or Other,married,40.666666666666664,FALSE
3373,Male,White or Other,parent,41,TRUE
3374,Male,White or Other,educ_hs,19.083333333333332,FALSE
3374,Male,White or Other,educ_ba,23,FALSE
